Symbol,Shortname,Revenuegrowth,Ebitda,Marketcap,Weight,Volatility,Average Close Price,Return,Average Volume,Distance,Rank
EL,"Estee Lauder Companies, Inc. (T",0.2252747252747252,0.0245337835051956,0.005991026884033,0.0059910268840333,0.0284477975980589,0.0504256311849439,0.3743385262879586,0.0206312730780333,0.327434936862276,143
BLDR,"Builders FirstSource, Inc.",0.2118437118437118,0.0238873869787931,0.0031435808095994,0.0031435808095985,0.1087646234649357,0.1105552624568873,0.3652432269660747,0.0058841310767333,0.3276594746837787,144
CE,Celanese Corporation,0.2356532356532356,0.0202642908124962,0.0001483636646982,0.0001483636646981,0.0348021356080227,0.0454738087346544,0.3316149363294878,0.0131498362247374,0.32804615864523484,145
HRL,Hormel Foods Corporation,0.2393162393162393,0.016648176189714,0.0031655867419162,0.0031655867419159,0.0028118795765345,0.0166379668253999,0.3725218726846656,0.0112186551659763,0.3281541621959563,146
VTRS,Viatris Inc.,0.2234432234432234,0.0401621590515767,0.0024216283911235,0.0024216283911227,0.0041946436483808,0.001491622185479,0.36975788390977,0.0483139301276884,0.3283842434095472,147
AES,The AES Corporation,0.2271062271062271,0.0310507597157103,0.0006899489082176,0.0006899489082167,0.0124844043657244,0.0018586298399453,0.3949772960744322,0.0645176898697847,0.32865763409217713,148
SWK,"Stanley Black & Decker, Inc.",0.2216117216117216,0.018901980243457,0.0017222306378898,0.0017222306378887,0.0616774981453865,0.0564226135985956,0.3725148233285568,0.0074233252924478,0.3287425369353751,149
JCI,Johnson Controls International ,0.1947496947496947,0.0303088708678918,0.0141035330258367,0.0141035330258358,0.0530159178679477,0.0553972219594275,0.351110224133188,0.0158505557898388,0.3287708145693438,150
AOS,A.O. Smith Corporation,0.2301587301587301,0.0126861237117389,0.0009088868129073,0.0009088868129061,0.0223503452160801,0.0459273687431733,0.3700212209516403,0.0041738846869658,0.3288191364640979,151
BWA,BorgWarner Inc.,0.2234432234432234,0.0204897660864242,0.0,0.0,0.0118233368345993,0.016801527645646,0.3697644645957542,0.0111590653952363,0.32986864688851475,152
VLO,Valero Energy Corporation,0.1599511599511599,0.063650186659186,0.0092871286946011,0.0092871286946003,0.030326697826054,0.0853691373949804,0.3690962586824657,0.0138467014635063,0.32988122026044514,153
PARA,Paramount Global,0.2185592185592185,0.0295306154308253,0.000189589247692,0.0001895892476916,0.0038178316719965,0.0,0.3028952610872953,0.0495265529207547,0.33025923335586194,154
ADM,Archer-Daniels-Midland Company,0.1813186813186813,0.0358075695455136,0.0052217226091889,0.0052217226091889,0.0335977592046612,0.0314812629231114,0.3714991641348546,0.0151147465239227,0.3316610915734714,155
ON,ON Semiconductor Corporation,0.1355311355311355,0.0265601553301542,0.006354380780411,0.0063543807804107,0.0594724707878295,0.0434356772989155,0.3945109345941086,0.0279897045795544,0.3361669355481285,156
ENPH,"Enphase Energy, Inc.",0.0641025641025641,0.0075496406666398,0.0008145131487162,0.0008145131487151,0.1280052685630125,0.0482348366667392,0.368927117106489,0.0184118545260574,0.34580237245605555,157
PFG,Principal Financial Group Inc,0.0421245421245421,0.00669137817463,0.0032530119665641,0.0032530119665633,0.062817387710927,0.0527298440591922,0.3697071447864358,0.005859763194243,0.34786966844294887,158
ALB,Albemarle Corporation,0.0,0.0,0.0010473700186814,0.001047370018681,0.0563333953186292,0.0616644262815517,0.3803501630822606,0.0088868986599364,0.3530095353691768,159
